country_id,country_name,standardized_country_name,country_code,market_year,arabica_production,bean_exports,bean_imports,beginning_stocks,domestic_consumption,ending_stocks,exports,imports,other_production,production,roast_and_ground_exports,roast_and_ground_imports,robusta_production,rstground_dom_consum,soluble_dom_cons,soluble_exports,soluble_imports,total_distribution,total_supply
1,Albania,Albania,AL,2005,0.0,0.0,80.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,80.0
1,Albania,Albania,AL,2006,0.0,0.0,70.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,70.0
1,Albania,Albania,AL,2007,0.0,0.0,80.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,80.0
1,Albania,Albania,AL,2008,0.0,0.0,90.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,90.0
1,Albania,Albania,AL,2009,0.0,0.0,75.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,75.0,75.0
1,Albania,Albania,AL,2010,0.0,0.0,85.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,85.0,85.0
1,Albania,Albania,AL,2011,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0
1,Albania,Albania,AL,2012,0.0,0.0,75.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,75.0,75.0
1,Albania,Albania,AL,2013,0.0,0.0,90.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,90.0
1,Albania,Albania,AL,2014,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0
1,Albania,Albania,AL,2015,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0
1,Albania,Albania,AL,2016,0.0,0.0,105.0,0.0,105.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,105.0,105.0
1,Albania,Albania,AL,2017,0.0,0.0,105.0,0.0,105.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,105.0,105.0
1,Albania,Albania,AL,2018,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0
1,Albania,Albania,AL,2019,0.0,0.0,90.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,90.0
1,Albania,Albania,AL,2020,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0
1,Albania,Albania,AL,2021,0.0,0.0,85.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,85.0,85.0
1,Albania,Albania,AL,2022,0.0,0.0,35.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,35.0
1,Albania,Albania,AL,2023,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0
1,Albania,Albania,AL,2024,0.0,0.0,18.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,18.0
1,Albania,Albania,AL,2025,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0
2,Algeria,Algeria,AG,2002,0.0,0.0,1800.0,0.0,1805.0,0.0,0.0,1805.0,0.0,0.0,0.0,0.0,0.0,1800.0,5.0,0.0,5.0,1805.0,1805.0
2,Algeria,Algeria,AG,2003,0.0,0.0,1960.0,0.0,1970.0,0.0,0.0,1970.0,0.0,0.0,0.0,0.0,0.0,1960.0,10.0,0.0,10.0,1970.0,1970.0
2,Algeria,Algeria,AG,2004,0.0,0.0,1920.0,0.0,1930.0,0.0,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,1920.0,10.0,0.0,10.0,1930.0,1930.0
2,Algeria,Algeria,AG,2005,0.0,0.0,2075.0,0.0,2085.0,0.0,0.0,2085.0,0.0,0.0,0.0,0.0,0.0,2075.0,10.0,0.0,10.0,2085.0,2085.0
2,Algeria,Algeria,AG,2006,0.0,0.0,1825.0,0.0,1840.0,0.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,1825.0,15.0,0.0,15.0,1840.0,1840.0
2,Algeria,Algeria,AG,2007,0.0,0.0,2025.0,0.0,2050.0,0.0,0.0,2050.0,0.0,0.0,0.0,0.0,0.0,2025.0,25.0,0.0,25.0,2050.0,2050.0
2,Algeria,Algeria,AG,2008,0.0,0.0,2045.0,0.0,2070.0,0.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,2045.0,25.0,0.0,25.0,2070.0,2070.0
2,Algeria,Algeria,AG,2009,0.0,0.0,2060.0,0.0,2080.0,0.0,0.0,2080.0,0.0,0.0,0.0,0.0,0.0,2060.0,20.0,0.0,20.0,2080.0,2080.0
2,Algeria,Algeria,AG,2010,0.0,0.0,1770.0,0.0,1815.0,0.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,1770.0,45.0,0.0,45.0,1815.0,1815.0
2,Algeria,Algeria,AG,2011,0.0,0.0,2240.0,0.0,2270.0,0.0,0.0,2270.0,0.0,0.0,0.0,0.0,0.0,2240.0,30.0,0.0,30.0,2270.0,2270.0
2,Algeria,Algeria,AG,2012,0.0,0.0,1915.0,0.0,1945.0,0.0,0.0,1945.0,0.0,0.0,0.0,0.0,0.0,1915.0,30.0,0.0,30.0,1945.0,1945.0
2,Algeria,Algeria,AG,2013,0.0,0.0,2265.0,0.0,2300.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,2275.0,25.0,0.0,35.0,2300.0,2300.0
2,Algeria,Algeria,AG,2014,0.0,0.0,2165.0,0.0,2195.0,0.0,0.0,2195.0,0.0,0.0,0.0,0.0,0.0,2165.0,30.0,0.0,30.0,2195.0,2195.0
2,Algeria,Algeria,AG,2015,0.0,0.0,2275.0,0.0,2320.0,0.0,0.0,2320.0,0.0,0.0,0.0,0.0,0.0,2275.0,45.0,0.0,45.0,2320.0,2320.0
2,Algeria,Algeria,AG,2016,0.0,0.0,2165.0,0.0,2205.0,0.0,0.0,2205.0,0.0,0.0,0.0,0.0,0.0,2165.0,40.0,0.0,40.0,2205.0,2205.0
2,Algeria,Algeria,AG,2017,0.0,0.0,2270.0,0.0,2300.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,2270.0,30.0,0.0,30.0,2300.0,2300.0
2,Algeria,Algeria,AG,2018,0.0,0.0,2300.0,0.0,2340.0,0.0,0.0,2340.0,0.0,0.0,0.0,0.0,0.0,2300.0,40.0,0.0,40.0,2340.0,2340.0
2,Algeria,Algeria,AG,2019,0.0,0.0,2000.0,0.0,2040.0,0.0,0.0,2040.0,0.0,0.0,0.0,0.0,0.0,2000.0,40.0,0.0,40.0,2040.0,2040.0
2,Algeria,Algeria,AG,2020,0.0,0.0,2200.0,0.0,2240.0,0.0,0.0,2240.0,0.0,0.0,0.0,0.0,0.0,2200.0,40.0,0.0,40.0,2240.0,2240.0
2,Algeria,Algeria,AG,2021,0.0,0.0,2050.0,0.0,2090.0,0.0,0.0,2090.0,0.0,0.0,0.0,0.0,0.0,2050.0,40.0,0.0,40.0,2090.0,2090.0
2,Algeria,Algeria,AG,2022,0.0,0.0,2000.0,0.0,2050.0,0.0,0.0,2050.0,0.0,0.0,0.0,0.0,0.0,2000.0,50.0,0.0,50.0,2050.0,2050.0
2,Algeria,Algeria,AG,2023,0.0,0.0,1900.0,0.0,1950.0,0.0,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,1900.0,50.0,0.0,50.0,1950.0,1950.0
2,Algeria,Algeria,AG,2024,0.0,0.0,2000.0,0.0,2050.0,0.0,0.0,2050.0,0.0,0.0,0.0,0.0,0.0,2000.0,50.0,0.0,50.0,2050.0,2050.0
2,Algeria,Algeria,AG,2025,0.0,0.0,2000.0,0.0,2050.0,0.0,0.0,2050.0,0.0,0.0,0.0,0.0,0.0,2000.0,50.0,0.0,50.0,2050.0,2050.0
3,Angola,Angola,AO,1960,50.0,1582.0,0.0,817.0,60.0,1675.0,1582.0,0.0,0.0,2500.0,0.0,0.0,2450.0,60.0,0.0,0.0,0.0,3317.0,3317.0
3,Angola,Angola,AO,1961,56.0,1950.0,0.0,1675.0,63.0,2462.0,1950.0,0.0,0.0,2800.0,0.0,0.0,2744.0,63.0,0.0,0.0,0.0,4475.0,4475.0
3,Angola,Angola,AO,1962,50.0,2614.0,0.0,2462.0,64.0,2284.0,2614.0,0.0,0.0,2500.0,0.0,0.0,2450.0,64.0,0.0,0.0,0.0,4962.0,4962.0
3,Angola,Angola,AO,1963,54.0,2434.0,0.0,2284.0,67.0,2474.0,2434.0,0.0,0.0,2691.0,0.0,0.0,2637.0,67.0,0.0,0.0,0.0,4975.0,4975.0
3,Angola,Angola,AO,1964,50.0,2305.0,0.0,2474.0,70.0,2586.0,2305.0,0.0,0.0,2487.0,0.0,0.0,2437.0,70.0,0.0,0.0,0.0,4961.0,4961.0
3,Angola,Angola,AO,1965,61.0,2696.0,0.0,2586.0,72.0,2875.0,2696.0,0.0,0.0,3057.0,0.0,0.0,2996.0,72.0,0.0,0.0,0.0,5643.0,5643.0
3,Angola,Angola,AO,1966,74.0,2599.0,0.0,2875.0,75.0,3892.0,2599.0,0.0,0.0,3691.0,0.0,0.0,3617.0,75.0,0.0,0.0,0.0,6566.0,6566.0
3,Angola,Angola,AO,1967,69.0,3432.0,0.0,3892.0,78.0,3840.0,3432.0,0.0,0.0,3458.0,0.0,0.0,3389.0,78.0,0.0,0.0,0.0,7350.0,7350.0
3,Angola,Angola,AO,1968,70.0,3199.0,0.0,3840.0,81.0,4085.0,3199.0,0.0,0.0,3525.0,0.0,0.0,3455.0,81.0,0.0,0.0,0.0,7365.0,7365.0
3,Angola,Angola,AO,1969,67.0,2976.0,0.0,4085.0,85.0,4392.0,2976.0,0.0,0.0,3368.0,0.0,0.0,3301.0,85.0,0.0,0.0,0.0,7453.0,7453.0
3,Angola,Angola,AO,1970,56.0,3016.0,0.0,4392.0,89.0,4081.0,3016.0,0.0,0.0,2794.0,0.0,0.0,2738.0,89.0,0.0,0.0,0.0,7186.0,7186.0
3,Angola,Angola,AO,1971,78.0,3019.0,0.0,4081.0,92.0,4850.0,3019.0,0.0,0.0,3880.0,0.0,0.0,3802.0,92.0,0.0,0.0,0.0,7961.0,7961.0
3,Angola,Angola,AO,1972,79.0,3097.0,0.0,4850.0,97.0,5719.0,3097.0,0.0,0.0,4063.0,0.0,0.0,3984.0,97.0,0.0,0.0,0.0,8913.0,8913.0
3,Angola,Angola,AO,1973,71.0,4135.0,0.0,5719.0,89.0,5042.0,4135.0,0.0,0.0,3547.0,0.0,0.0,3476.0,89.0,0.0,0.0,0.0,9266.0,9266.0
3,Angola,Angola,AO,1974,69.0,2961.0,0.0,5042.0,73.0,5200.0,2961.0,0.0,0.0,3192.0,0.0,0.0,3123.0,73.0,0.0,0.0,0.0,8234.0,8234.0
3,Angola,Angola,AO,1975,24.0,2600.0,0.0,5200.0,60.0,3640.0,2600.0,0.0,0.0,1100.0,0.0,0.0,1076.0,60.0,0.0,0.0,0.0,6300.0,6300.0
3,Angola,Angola,AO,1976,22.0,1123.0,0.0,3640.0,52.0,3476.0,1123.0,0.0,0.0,1011.0,0.0,0.0,989.0,52.0,0.0,0.0,0.0,4651.0,4651.0
3,Angola,Angola,AO,1977,30.0,963.0,0.0,3476.0,48.0,3385.0,963.0,0.0,0.0,920.0,0.0,0.0,890.0,48.0,0.0,0.0,0.0,4396.0,4396.0
3,Angola,Angola,AO,1978,25.0,1245.0,0.0,3385.0,45.0,2708.0,1245.0,0.0,0.0,613.0,0.0,0.0,588.0,45.0,0.0,0.0,0.0,3998.0,3998.0
3,Angola,Angola,AO,1979,20.0,1012.0,0.0,2708.0,40.0,1916.0,1012.0,0.0,0.0,260.0,0.0,0.0,240.0,40.0,0.0,0.0,0.0,2968.0,2968.0
3,Angola,Angola,AO,1980,30.0,661.0,0.0,1916.0,41.0,1800.0,661.0,0.0,0.0,586.0,0.0,0.0,556.0,41.0,0.0,0.0,0.0,2502.0,2502.0
3,Angola,Angola,AO,1981,20.0,850.0,0.0,1800.0,42.0,1300.0,850.0,0.0,0.0,392.0,0.0,0.0,372.0,42.0,0.0,0.0,0.0,2192.0,2192.0
3,Angola,Angola,AO,1982,20.0,620.0,0.0,1300.0,43.0,967.0,620.0,0.0,0.0,330.0,0.0,0.0,310.0,43.0,0.0,0.0,0.0,1630.0,1630.0
3,Angola,Angola,AO,1983,20.0,440.0,0.0,967.0,44.0,743.0,440.0,0.0,0.0,260.0,0.0,0.0,240.0,44.0,0.0,0.0,0.0,1227.0,1227.0
3,Angola,Angola,AO,1984,20.0,340.0,0.0,743.0,45.0,588.0,340.0,0.0,0.0,230.0,0.0,0.0,210.0,45.0,0.0,0.0,0.0,973.0,973.0
3,Angola,Angola,AO,1985,20.0,362.0,0.0,588.0,46.0,430.0,362.0,0.0,0.0,250.0,0.0,0.0,230.0,46.0,0.0,0.0,0.0,838.0,838.0
3,Angola,Angola,AO,1986,20.0,277.0,0.0,430.0,293.0,110.0,277.0,0.0,0.0,250.0,0.0,0.0,230.0,293.0,0.0,0.0,0.0,680.0,680.0
3,Angola,Angola,AO,1987,20.0,205.0,0.0,110.0,45.0,130.0,205.0,0.0,0.0,270.0,0.0,0.0,250.0,45.0,0.0,0.0,0.0,380.0,380.0
3,Angola,Angola,AO,1988,15.0,129.0,0.0,130.0,43.0,158.0,129.0,0.0,0.0,200.0,0.0,0.0,185.0,43.0,0.0,0.0,0.0,330.0,330.0
3,Angola,Angola,AO,1989,10.0,97.0,0.0,158.0,45.0,186.0,97.0,0.0,0.0,170.0,0.0,0.0,160.0,45.0,0.0,0.0,0.0,328.0,328.0
3,Angola,Angola,AO,1990,20.0,80.0,0.0,186.0,45.0,161.0,80.0,0.0,0.0,100.0,0.0,0.0,80.0,45.0,0.0,0.0,0.0,286.0,286.0
3,Angola,Angola,AO,1991,20.0,74.0,0.0,161.0,51.0,116.0,74.0,0.0,0.0,80.0,0.0,0.0,60.0,51.0,0.0,0.0,0.0,241.0,241.0
3,Angola,Angola,AO,1992,0.0,68.0,0.0,116.0,59.0,69.0,68.0,0.0,0.0,80.0,0.0,0.0,80.0,59.0,0.0,0.0,0.0,196.0,196.0
3,Angola,Angola,AO,1993,0.0,28.0,0.0,69.0,27.0,47.0,28.0,0.0,0.0,33.0,0.0,0.0,33.0,27.0,0.0,0.0,0.0,102.0,102.0
3,Angola,Angola,AO,1994,0.0,12.0,0.0,47.0,74.0,61.0,12.0,0.0,0.0,100.0,0.0,0.0,100.0,74.0,0.0,0.0,0.0,147.0,147.0
3,Angola,Angola,AO,1995,0.0,48.0,0.0,61.0,52.0,23.0,48.0,0.0,0.0,62.0,0.0,0.0,62.0,52.0,0.0,0.0,0.0,123.0,123.0
3,Angola,Angola,AO,1996,0.0,51.0,0.0,23.0,38.0,5.0,51.0,0.0,0.0,71.0,0.0,0.0,71.0,38.0,0.0,0.0,0.0,94.0,94.0
3,Angola,Angola,AO,1997,0.0,54.0,0.0,5.0,10.0,5.0,54.0,0.0,0.0,64.0,0.0,0.0,64.0,10.0,0.0,0.0,0.0,69.0,69.0
3,Angola,Angola,AO,1998,0.0,55.0,0.0,5.0,25.0,10.0,55.0,0.0,0.0,85.0,0.0,0.0,85.0,25.0,0.0,0.0,0.0,90.0,90.0
3,Angola,Angola,AO,1999,0.0,40.0,0.0,10.0,20.0,5.0,40.0,0.0,0.0,55.0,0.0,0.0,55.0,20.0,0.0,0.0,0.0,65.0,65.0
3,Angola,Angola,AO,2000,0.0,20.0,0.0,5.0,20.0,15.0,20.0,0.0,0.0,50.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,55.0,55.0
3,Angola,Angola,AO,2001,0.0,11.0,0.0,15.0,20.0,5.0,11.0,0.0,0.0,21.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,36.0,36.0
3,Angola,Angola,AO,2002,0.0,12.0,0.0,5.0,20.0,30.0,12.0,0.0,0.0,57.0,0.0,0.0,57.0,20.0,0.0,0.0,0.0,62.0,62.0
3,Angola,Angola,AO,2003,0.0,13.0,0.0,30.0,15.0,40.0,13.0,0.0,0.0,38.0,0.0,0.0,38.0,15.0,0.0,0.0,0.0,68.0,68.0
3,Angola,Angola,AO,2004,0.0,5.0,0.0,40.0,20.0,30.0,5.0,0.0,0.0,15.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,55.0,55.0
3,Angola,Angola,AO,2005,0.0,5.0,0.0,30.0,25.0,25.0,5.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,55.0,55.0
3,Angola,Angola,AO,2006,0.0,5.0,0.0,25.0,25.0,30.0,5.0,0.0,0.0,35.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,60.0,60.0
3,Angola,Angola,AO,2007,0.0,4.0,0.0,30.0,31.0,25.0,4.0,0.0,0.0,30.0,0.0,0.0,30.0,31.0,0.0,0.0,0.0,60.0,60.0
3,Angola,Angola,AO,2008,0.0,4.0,0.0,25.0,31.0,20.0,4.0,0.0,0.0,30.0,0.0,0.0,30.0,31.0,0.0,0.0,0.0,55.0,55.0
3,Angola,Angola,AO,2009,0.0,8.0,0.0,20.0,31.0,11.0,8.0,0.0,0.0,30.0,0.0,0.0,30.0,31.0,0.0,0.0,0.0,50.0,50.0
3,Angola,Angola,AO,2010,0.0,5.0,0.0,11.0,26.0,5.0,5.0,0.0,0.0,25.0,0.0,0.0,25.0,26.0,0.0,0.0,0.0,36.0,36.0
3,Angola,Angola,AO,2011,0.0,8.0,0.0,5.0,30.0,2.0,8.0,0.0,0.0,35.0,0.0,0.0,35.0,30.0,0.0,0.0,0.0,40.0,40.0
3,Angola,Angola,AO,2012,0.0,8.0,0.0,2.0,22.0,1.0,8.0,0.0,0.0,29.0,0.0,0.0,29.0,22.0,0.0,0.0,0.0,31.0,31.0
3,Angola,Angola,AO,2013,0.0,5.0,0.0,1.0,27.0,0.0,5.0,0.0,0.0,31.0,0.0,0.0,31.0,27.0,0.0,0.0,0.0,32.0,32.0
3,Angola,Angola,AO,2014,0.0,6.0,0.0,0.0,24.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,30.0,24.0,0.0,0.0,0.0,30.0,30.0
3,Angola,Angola,AO,2015,0.0,12.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,25.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,25.0,25.0
3,Angola,Angola,AO,2016,0.0,6.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,20.0,20.0
3,Angola,Angola,AO,2017,0.0,6.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,19.0,19.0
3,Angola,Angola,AO,2018,0.0,8.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,20.0,20.0
3,Angola,Angola,AO,2019,0.0,22.0,0.0,0.0,10.0,0.0,22.0,0.0,0.0,32.0,0.0,0.0,32.0,10.0,0.0,0.0,0.0,32.0,32.0
3,Angola,Angola,AO,2020,0.0,16.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0,30.0,0.0,0.0,30.0,14.0,0.0,0.0,0.0,30.0,30.0
3,Angola,Angola,AO,2021,0.0,18.0,0.0,0.0,12.0,0.0,18.0,0.0,0.0,30.0,0.0,0.0,30.0,12.0,0.0,0.0,0.0,30.0,30.0
3,Angola,Angola,AO,2022,0.0,7.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,20.0,20.0
3,Angola,Angola,AO,2023,0.0,21.0,0.0,0.0,9.0,0.0,21.0,0.0,0.0,30.0,0.0,0.0,30.0,9.0,0.0,0.0,0.0,30.0,30.0
3,Angola,Angola,AO,2024,0.0,35.0,0.0,0.0,10.0,0.0,35.0,0.0,0.0,45.0,0.0,0.0,45.0,10.0,0.0,0.0,0.0,45.0,45.0
3,Angola,Angola,AO,2025,0.0,40.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,50.0,50.0
4,Argentina,Argentina,AR,2002,0.0,0.0,490.0,0.0,591.0,0.0,0.0,591.0,0.0,0.0,0.0,1.0,0.0,491.0,100.0,0.0,100.0,591.0,591.0
4,Argentina,Argentina,AR,2003,0.0,0.0,510.0,0.0,672.0,0.0,0.0,672.0,0.0,0.0,0.0,2.0,0.0,512.0,160.0,0.0,160.0,672.0,672.0
4,Argentina,Argentina,AR,2004,0.0,0.0,500.0,0.0,666.0,0.0,0.0,666.0,0.0,0.0,0.0,1.0,0.0,501.0,165.0,0.0,165.0,666.0,666.0
4,Argentina,Argentina,AR,2005,0.0,0.0,490.0,0.0,661.0,0.0,0.0,661.0,0.0,0.0,0.0,1.0,0.0,491.0,170.0,0.0,170.0,661.0,661.0
4,Argentina,Argentina,AR,2006,0.0,0.0,510.0,0.0,686.0,0.0,0.0,686.0,0.0,0.0,0.0,1.0,0.0,511.0,175.0,0.0,175.0,686.0,686.0
4,Argentina,Argentina,AR,2007,0.0,0.0,490.0,0.0,700.0,0.0,0.0,700.0,0.0,0.0,0.0,10.0,0.0,500.0,200.0,0.0,200.0,700.0,700.0
4,Argentina,Argentina,AR,2008,0.0,0.0,480.0,0.0,685.0,0.0,0.0,685.0,0.0,0.0,0.0,5.0,0.0,485.0,200.0,0.0,200.0,685.0,685.0
4,Argentina,Argentina,AR,2009,0.0,0.0,500.0,0.0,745.0,0.0,0.0,745.0,0.0,0.0,0.0,5.0,0.0,505.0,240.0,0.0,240.0,745.0,745.0
4,Argentina,Argentina,AR,2010,0.0,0.0,510.0,0.0,810.0,0.0,0.0,810.0,0.0,0.0,0.0,10.0,0.0,520.0,290.0,0.0,290.0,810.0,810.0
4,Argentina,Argentina,AR,2011,0.0,0.0,500.0,0.0,750.0,0.0,0.0,750.0,0.0,0.0,0.0,10.0,0.0,510.0,240.0,0.0,240.0,750.0,750.0
4,Argentina,Argentina,AR,2012,0.0,0.0,565.0,0.0,835.0,0.0,0.0,835.0,0.0,0.0,0.0,10.0,0.0,575.0,260.0,0.0,260.0,835.0,835.0
4,Argentina,Argentina,AR,2013,0.0,0.0,415.0,0.0,685.0,0.0,0.0,685.0,0.0,0.0,0.0,10.0,0.0,430.0,255.0,0.0,260.0,685.0,685.0
4,Argentina,Argentina,AR,2014,0.0,0.0,450.0,0.0,710.0,0.0,0.0,710.0,0.0,0.0,0.0,10.0,0.0,460.0,250.0,0.0,250.0,710.0,710.0
4,Argentina,Argentina,AR,2015,0.0,0.0,460.0,0.0,741.0,0.0,0.0,741.0,0.0,0.0,0.0,16.0,0.0,476.0,265.0,0.0,265.0,741.0,741.0
4,Argentina,Argentina,AR,2016,0.0,0.0,490.0,0.0,754.0,0.0,0.0,754.0,0.0,0.0,0.0,19.0,0.0,509.0,245.0,0.0,245.0,754.0,754.0
4,Argentina,Argentina,AR,2017,0.0,0.0,450.0,0.0,775.0,0.0,0.0,775.0,0.0,0.0,0.0,25.0,0.0,475.0,300.0,0.0,300.0,775.0,775.0
4,Argentina,Argentina,AR,2018,0.0,0.0,450.0,0.0,735.0,0.0,0.0,735.0,0.0,0.0,0.0,25.0,0.0,475.0,260.0,0.0,260.0,735.0,735.0
4,Argentina,Argentina,AR,2019,0.0,0.0,525.0,0.0,859.0,0.0,0.0,859.0,0.0,0.0,0.0,24.0,0.0,549.0,310.0,0.0,310.0,859.0,859.0
4,Argentina,Argentina,AR,2020,0.0,0.0,410.0,0.0,789.0,0.0,0.0,789.0,0.0,0.0,0.0,29.0,0.0,439.0,350.0,0.0,350.0,789.0,789.0
4,Argentina,Argentina,AR,2021,0.0,0.0,505.0,0.0,906.0,0.0,0.0,906.0,0.0,0.0,0.0,41.0,0.0,546.0,360.0,0.0,360.0,906.0,906.0
4,Argentina,Argentina,AR,2022,0.0,0.0,580.0,0.0,1019.0,0.0,0.0,1019.0,0.0,0.0,0.0,39.0,0.0,619.0,400.0,0.0,400.0,1019.0,1019.0
4,Argentina,Argentina,AR,2023,0.0,0.0,365.0,0.0,650.0,0.0,0.0,650.0,0.0,0.0,0.0,35.0,0.0,400.0,250.0,0.0,250.0,650.0,650.0
4,Argentina,Argentina,AR,2024,0.0,0.0,520.0,0.0,881.0,0.0,0.0,881.0,0.0,0.0,0.0,46.0,0.0,520.0,361.0,0.0,315.0,881.0,881.0
4,Argentina,Argentina,AR,2025,0.0,0.0,500.0,0.0,850.0,0.0,0.0,850.0,0.0,0.0,0.0,50.0,0.0,500.0,350.0,0.0,300.0,850.0,850.0
5,Armenia,Armenia,AM,2010,0.0,0.0,190.0,0.0,190.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,190.0,190.0
5,Armenia,Armenia,AM,2011,0.0,0.0,170.0,0.0,170.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,170.0,170.0
5,Armenia,Armenia,AM,2012,0.0,0.0,140.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,140.0,140.0
5,Armenia,Armenia,AM,2013,0.0,0.0,200.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,200.0
5,Armenia,Armenia,AM,2014,0.0,0.0,180.0,0.0,180.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,180.0,180.0
5,Armenia,Armenia,AM,2015,0.0,0.0,190.0,0.0,190.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,190.0,190.0
5,Armenia,Armenia,AM,2016,0.0,0.0,170.0,0.0,170.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,170.0,170.0
5,Armenia,Armenia,AM,2017,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0
5,Armenia,Armenia,AM,2018,0.0,0.0,200.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,200.0
5,Armenia,Armenia,AM,2019,0.0,0.0,200.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,200.0
